source,topic,stance,text,candidate_pramana,candidate_reason,final_pramana,strength_label,reviewed
IBM_ArgKP,We should ban private military companies,oppose,private military companies are needed to provide security when the military can not do the job,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban private military companies,support,private military companies are risky businesses that can backfire against government's military forces,Shabda,Matched Shabda cues: government,Shabda,strong,yes
IBM_ArgKP,We should ban private military companies,oppose,private military companies help bring down the cost of military action by our government.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should ban private military companies,support,private military companies have no oversight and thus can commit atrocities with no repercussions.,Anumana,Matched Anumana cues: thus,Anumana,moderate,yes
IBM_ArgKP,We should ban private military companies,oppose,wealthy people and companies may need additional military protection and should be able to use it.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,this type of surgery has risks associated with it just like other ones except this one is not needed,Upamana,Matched Upamana cues: like,Upamana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,we should not ban cosmetic surgery because some people need it done to improve their health and lifestyle,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,cosmetic surgery can be addictive and some people trasnform themselves into plastic dolls.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,cosmetic surgery is needed for reconstructive surgery and is a necessary part of the process.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,it can do more harm than good. people's lives have been ruined by botched procedures that destroyed their looks.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,cosmetic surgery can help people that had facial injuries or birth defects to look more normal,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,cosmetic surgery is only for the wealthy and results in poor people feeling worse about themselves.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,people should be able to make the choice on their own without someone telling them that they can't.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,cosmetic surgery causes unnecessary risks to the patient for a purely narcissistic procedure.,Anumana,Matched Anumana cues: causes,Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,we should not ban because it helps people feel good about themselves and improve their confidence.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,cosmetic surgery should be banned because it is really not a necessary type of surgery.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,everyone has the right to alter their bodies or appearances in which ever way makes them feel comfortable and at ease.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,cosmetic surgery is addictive and leads to some people turning their otherwise healthy bodies into sickly silicone wrecks.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,oppose,"cosmetic surgery is a decision that a doctor and a patient makes, and we should not infringe on their choice.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban cosmetic surgery,support,cosmetic surgery leads to some people becoming disfigured when they are operated on by unskilled surgeons.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,compulsory voting would only cause uneducated votes to be cast and not be a real benefit to the country.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,support,compulsory voting would make the opinions of everyone's opinions be taken into account.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,we should not force people to vote. they may not be informed and just randomly mark the ballot.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,support,"by requiring all citizens to vote, we would be able to elect politicians who more accurately represent the public's will.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,compulsory voting could lead to an uninformed public electing unqualified people to office,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,support,compulsory voting would insure that every eligible voting citizen is able to aid in who they want for political offices.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,we should not introduce compulsory voting because it can be altered and tampered with.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,support,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,"compulsory voting is inconvenient, especially to those with mobility issues or just cannot take time off work to vote.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,support,voting is such an important part of being part of society and its decision making process that it should be compulsory.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,compulsory voting will cause more people feel like the government has too much power and the country will feel less free,Shabda,Matched Shabda cues: government,Upamana,strong,yes
IBM_ArgKP,We should introduce compulsory voting,support,we should do because then it will be more fair when the results come in because everyone has had their say.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,compulsory voting does not promote democratic engagement instead in turns voting in to a tick box excercise,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,support,"compulsory voting will cause more people to take an interest in politics which, in turn, will benefit everyone",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should introduce compulsory voting,oppose,"you can't force someone to vote,what if they don't like either party, not voting is them expressing this.",Upamana,Matched Upamana cues: like,Anumana,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,we should subsidize journalism to ensure media has the proper means to get the correct answers to the public.,Shabda,Matched Shabda cues: journal,Shabda,strong,yes
IBM_ArgKP,We should subsidize journalism,oppose,"there is simply no need, there is enough money in journalism and plenty of valuable, objective sources available",Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,investigative journalism is a cornerstone of democracy because it holds politicians accountable.,Shabda,Matched Shabda cues: journal,Shabda,strong,yes
IBM_ArgKP,We should subsidize journalism,oppose,no profession should be unfairly treated better than another & given preferential subsidies,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,"journalism is necessary to a free, democratic society and so we must support it by subsidizing the news.",Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,oppose,there are more important issues like health and safety to to spend our money on than journalism,Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,"high-quality journalism requires time, expertise, and research. all of this requires money.",Shabda,"Matched Shabda cues: expert, journal",Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,oppose,"journalism is a dying profession that is increasingly corrupt, so why use tax money towards it?",Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,journalism provides information and news so that we can know what is going on outside of our immediate area,Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,oppose,journalism can make enough income to support itself as is seen by the countless successful media outlets,Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,journalism is important to ensure that the population is informed about important issues.,Shabda,Matched Shabda cues: journal,Shabda,strong,yes
IBM_ArgKP,We should subsidize journalism,oppose,Even the appearance of control through subsidies destroys the credibility of newspapers.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize journalism,support,better journalism is needed to keep our governments in check and the general population in the know,Shabda,"Matched Shabda cues: journal, government",Shabda,moderate,yes
IBM_ArgKP,We should subsidize journalism,oppose,journalism should not be subsidized because subsidies could too easily be allotted according to political beliefs.,Shabda,"Matched Shabda cues: according to, journal",Shabda,strong,yes
IBM_ArgKP,We should subsidize journalism,support,Journalism is critical to creating an informed populace. Subsidization will allow it to provide even more information.,Shabda,Matched Shabda cues: journal,Shabda,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,countries that abolish nuclear weapons will leave themselves defenseless to the countries that refuse to.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,"nuclear weapons are dangerous in the hands of dictators, who could use them to cause mass destruction.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,nuclear weapons are important in the fight against those who want to hurt their enemies,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,we should fight for the abolition of nuclear weapons because is fundamental for world peace,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,having nuclear weapons provides a good defense and a strong offense against threatening countries.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,we should fight for the abolition of nuclear weapons for the peace and envelope of people,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,"the united states, at least, needs nuclear weapons for protection in order to deter other countries from attacking.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,nuclear weapons are dangerous when possessed by a country that places no value on human life,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,"the u. s needs nuclear weapons, just having them prevents other countries from attacking us.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,"nuclear weapons are an exhorbitantly costly defence strategy that will never be used, just a deterrant at a huge price.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,"nuclear weapons development leads to other non-combative discoveries, such as nuclear energy.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,we need to stop creating and hoarding weapons that can potentially destroy the entire planet,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,nuclear weapons aid in deterring other countries from attacks and also symbolizes a countries world power.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,support,nuclear weapons are too dangerous to keep. we must get rid of all of them or face a nuclear winter.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should fight for the abolition of nuclear weapons,oppose,nuclear weapons help to insure that other countries will not attach because they in turn will most certainly be destroyed.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should ban algorithmic trading,support,"algorithmic trading has been responsible for some wild market fluctuations, damaging the confidence of investors.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,algorithmic trading should not be banned as it allows for more trading with fewer errors,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,"algorithmic trading is not available to everyone, causing an unfair advantage with high economic detriments.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,algorithmic trading will generate many jobs for programmers who design the new algorithmic machines.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,we should ban algorithmic trading as it causes unpredictable volatility in the market.,Anumana,Matched Anumana cues: causes,Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,"it makes trading more simple to use, it's very beneficial to those who are new to trading.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,"algorithmic trading leaves us vulnerable and fully dependent on technology, which can have issues of its own",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,algirithmic trading reduces the possibilty of error and just furthers profit for finance companies,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,we should ban algorithmic trading because it gives a select few an unfair advantage over others.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,algorithmic trading makes trading easier and faster and keeps the system flowing smoothly.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,algorithmic trading is not available to all and hinders the vitality of all in a level playing field.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,"if someone designs an algorithm that they trust to predict market trends, they should be able to employ it.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,algorithmic trading stops people having control over their spending and therefore increases debt,Anumana,Matched Anumana cues: therefore,Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,oppose,we should not ban algorithmic trading because a lot of the time it helps the poorer countries,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should ban algorithmic trading,support,"algorithmic trading is inherently unfair, only those with the resources to use it can benefit.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,an austerity regime is bad: the government needs to keep its programs and the people need to keep their money.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,"by enacting an austerity regime, we can improve the long-term health of the economy by reducing the national debt.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,"Austerity policies can result in lower growth and lower tax revenues, especially in times of recession.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,an austerity regime can help restructure a country's debt without increasing the deficit,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,an austerity regime unfairly penalises the poor by cutting services to the people who need them most.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,"yes, we are too far in debt with no way to pay back even the interest that debt is incurring, without borrowing more money.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,austerity regimes may save a few bucks for the government but always at the expense of regular and vulnerable citizens.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,we are at a point of no return in terms of increasing debt. there is now clearly now way out of it but to cut back.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,strong,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,such a regime would only serve to punish those who are vulnerable and rely on certain programs.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,we should adopt an austerity regime because it helps the countries that import and export items,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,ordinary citizens should not have to be deprived because of the actions of politicians,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,we need to adopt an austerity regime so the government stops over spending on unnecessary things,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,austerity only suppresses the economy and makes the situation worse and for a longer period of time,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,support,when everything else fails the government should be allowed to curb all superfluous spending within.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should adopt an austerity regime,oppose,an austerity regime will only cause a small benefit for a small time and should not be utilized at this time,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,strong,yes
IBM_ArgKP,We should subsidize student loans,support,subsidized student loans provide a lower interest rate and result in less debt for college graduates,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,subsidizing student loans will just add to our massive debt which is the last thing america needs at the moment.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,support,we should subsidize student loans because it gives students with low income to get the education they deserve,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,if we subsidize student loans we will create corruption mechanisms so that others can take advantage of these subsidies,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,support,college is getting more and more expensive each year so students should be getting as much help as they need,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,if somebody wants to go to university or college they should be responsible for the funding and not somebody else.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,support,subsidizing student loans would particularly help the poorest in society and so would help reduce social inequality.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,"subsidizing student loans would be costly to the banks and the government that funds them,",Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should subsidize student loans,support,subsidized loans help students get an education and without them they might not be able to go to school,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,subsidizing student loans will put many students in debt that they will have trouble paying off.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,support,"we should subsidize student loans to ensure all have access to education, not just those with a wealthy family",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,we should not subsidize student loans because it was a personal decision and responsibility to accept the loan,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,support,student loans enable poor students to continue with their education and graduate from the university,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize student loans,oppose,"higher education is no longer that useful in finding a job, we need to stop funneling money into it.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,support,legalized prostitution will increase taxes collected from persons working in the industry,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,we should not legalize prostitution because people should only be with one other person in a marriage relationship.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,support,prostitution should be legalied so women can work in safe spaces rather than be at risk working on the streets,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,prostitution perpetuates the abuse of the vulnerable and funds should be redirected to help them,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,support,legalizing prostitution will legitimize it as a profession and allow workers to unionize and collect benefits,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,we should not legalize prostitution because it would lead to an increase in human trafficking of young women and girls.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should legalize prostitution,support,We should legalize prostitution so that we can regulate it and make it safer for the prostitutes and the clients.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,prostitution is not a job and we should not allow it because we would not want our daughters to do it.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should legalize prostitution,support,by legalizing prostitution we can regulate medical checkups and thereby help to prevent the spread of disease.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,legalizing prostitution would lead to an increase of child abductions for the sex trade.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,support,if we legalize and regulate prostitution then it will be safer for everyone and also generate revenue for the state.,Anumana,Matched Anumana cues: if...then reasoning,Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,Prostitution is degrading and inhuman. it is a way of commodifying people and treating them as no more than merchandise.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,support,it will be a safer environment for women to make this legitimate choice to sell their companionship and sexual services,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should legalize prostitution,oppose,people would be more able to cheat on their partners if prostitution was more accessible.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,foster care just passes children around like they are a burden instead of finding a home for them.,Upamana,Matched Upamana cues: like,Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,foster care gets kids out of dangerous situations and into the homes of people who can better care for them.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,there is a risk of having children with serious behavior problems that could harm healthy families.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,some children are in abusive homes and need to be removed from that situation and foster homes are a good alternative,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,"foster parents can take advantage of children, and sometimes they volunteer just to get a paycheck.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,foster care can help provide a young person a stable environment so they can grow & flourish in a normal home setting,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,"many children in foster care are not adequately supervised by social services, and thus are often mistreated.",Anumana,Matched Anumana cues: thus,Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,foster care helps many children that have abusive parents and make them live in a better environment.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,foster care can put vulnerable children in contact with other children who have a criminal background.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,foster care gives children who do not have a proper home environment a chance to thrive.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,many foster children have behavioral or cognitive problems which foster care parents are not prepared to deal with.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,foster care brings love and warmth to children who really need it and to give them a chance to have a normal family,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,support,foster care can be horrible for the child when moving from home to home and never settling down in one place.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Foster care brings more harm than good,oppose,foster care ensures that children have a stable home which can not be given with their parents.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,"suicide has never been legal. it is still killing, even if one is taking ones own life.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,assisted suicide would relieve much suffering by those with a terminal illness that is too much to bear.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,assisted suicide should be a criminal offence because killing is wrong whether it is willingly or not,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,assisted suicide should not be a criminal offence because a person should be able to decide how and when they want to die.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,assisted suicide should be a criminal offence because people shouldn't be able to help murder others,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,assisted suicide is a compassionate way to help people choosing to end their life in a nonviolent way.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,It is a criminal offense to kill someone and that is what someone assisting a person in committing suicide is doing.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,people should be allowed to die with dignity instead of suffering a long painful death.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,people may easily be manipulated into being a victim of assisted suicide by relatives with alterior motives,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,people should be free to help people out of their pain by helping them commit suicide without the fear of prosecution,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,assisted suicide involves murdering someone which is illegal and should be treated as such.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
